SEDE_CODIGO;PERIODO_ID;PERIODO_ANIO;CARACTER_ID;CARACTER_CODIGO;CARACTER_NOMBRE
423686000921;5;2018;1;01;Académico
423807001955;5;2018;1;01;Académico
423807001963;5;2018;1;01;Académico
423807003923;5;2018;1;01;Académico
423807003958;5;2018;1;01;Académico
425001000170;5;2018;1;01;Académico
425001000412;5;2018;1;01;Académico
425040000730;5;2018;1;01;Académico
425053000402;5;2018;1;01;Académico
425053000402;5;2018;2;02;Técnico
425099000202;5;2018;1;01;Académico
425126000791;5;2018;1;01;Académico
425126047879;5;2018;1;01;Académico
425126047887;5;2018;1;01;Académico
425126047895;5;2018;1;01;Académico
425126047909;5;2018;1;01;Académico
425126047933;5;2018;1;01;Académico
425126048007;5;2018;1;01;Académico
425126048046;5;2018;1;01;Académico
425126048140;5;2018;1;01;Académico
425126048158;5;2018;1;01;Académico
425126048166;5;2018;1;01;Académico
425126048191;5;2018;1;01;Académico
425126048204;5;2018;1;01;Académico
425126048212;5;2018;1;01;Académico
425126048239;5;2018;1;01;Académico
425126048263;5;2018;1;01;Académico
425126800003;5;2018;1;01;Académico
425126800011;5;2018;1;01;Académico
425126800020;5;2018;1;01;Académico
425126800038;5;2018;1;01;Académico
425151000577;5;2018;1;01;Académico
425175000322;5;2018;1;01;Académico
425175000365;5;2018;1;01;Académico
425175000519;5;2018;1;01;Académico
425175000756;5;2018;1;01;Académico
425175000934;5;2018;1;01;Académico
425175000942;5;2018;1;01;Académico
425175000969;5;2018;1;01;Académico
425175000985;5;2018;1;01;Académico
425175001027;5;2018;1;01;Académico
425175001043;5;2018;1;01;Académico
425175001051;5;2018;1;01;Académico
425175001167;5;2018;1;01;Académico
425175001183;5;2018;1;01;Académico
425175001191;5;2018;1;01;Académico
425175001213;5;2018;1;01;Académico
425530000371;5;2018;1;01;Académico
425530000436;5;2018;1;01;Académico
425572000584;5;2018;1;01;Académico
425645000332;5;2018;1;01;Académico
425645000341;5;2018;1;01;Académico
425740000391;5;2018;1;01;Académico
425740000498;5;2018;1;01;Académico
425740000501;5;2018;1;01;Académico
425745000241;5;2018;1;01;Académico
425745000267;5;2018;1;01;Académico
425745000275;5;2018;1;01;Académico
425754001551;5;2018;2;02;Técnico
425754001811;5;2018;1;01;Académico
425758002852;5;2018;1;01;Académico
425758002935;5;2018;1;01;Académico
425758800009;5;2018;1;01;Académico
425769060643;5;2018;1;01;Académico
425769060660;5;2018;1;01;Académico
425785000405;5;2018;1;01;Académico
425785000421;5;2018;1;01;Académico
425797000184;5;2018;1;01;Académico
425797000184;5;2018;2;02;Técnico
425799000459;5;2018;1;01;Académico
425799000475;5;2018;1;01;Académico
425799000483;5;2018;1;01;Académico
425799000599;5;2018;1;01;Académico
425799000602;5;2018;1;01;Académico
425799000629;5;2018;1;01;Académico
425799000637;5;2018;1;01;Académico
425799000653;5;2018;1;01;Académico
425799000670;5;2018;1;01;Académico
425817000381;5;2018;1;01;Académico
425839001071;5;2018;1;01;Académico
425843000216;5;2018;1;01;Académico
425843000631;5;2018;1;01;Académico
425843000631;5;2018;2;02;Técnico
425843000704;5;2018;1;01;Académico
425899090315;5;2018;1;01;Académico
425899090358;5;2018;1;01;Académico
425899090447;5;2018;1;01;Académico
425899090463;5;2018;1;01;Académico
427001000016;5;2018;1;01;Académico
427001003627;5;2018;1;01;Académico
427006000171;5;2018;1;01;Académico
427073001831;5;2018;1;01;Académico
427075000271;5;2018;1;01;Académico
427077000767;5;2018;1;01;Académico
427077001097;5;2018;1;01;Académico
427099000353;5;2018;1;01;Académico
427099000388;5;2018;1;01;Académico
427099000558;5;2018;1;01;Académico
427250060029;5;2018;1;01;Académico
427250060045;5;2018;1;01;Académico
427361001153;5;2018;1;01;Académico
427361001323;5;2018;1;01;Académico
427361001340;5;2018;1;01;Académico
427361002222;5;2018;1;01;Académico
427361002222;5;2018;2;02;Técnico
427361002460;5;2018;1;01;Académico
427361002478;5;2018;1;01;Académico
427372000213;5;2018;1;01;Académico
427372000221;5;2018;1;01;Académico
427372000264;5;2018;1;01;Académico
427425017784;5;2018;1;01;Académico
427425017792;5;2018;1;01;Académico
427495000188;5;2018;1;01;Académico
427615000004;5;2018;1;01;Académico
427615007041;5;2018;1;01;Académico
427660000457;5;2018;1;01;Académico
427787000014;5;2018;1;01;Académico
427800000002;5;2018;1;01;Académico
427800000011;5;2018;1;01;Académico
427800000118;5;2018;1;01;Académico
427800000207;5;2018;1;01;Académico
427800000215;5;2018;1;01;Académico
427800000461;5;2018;1;01;Académico
427800000461;5;2018;2;02;Técnico
427800001432;5;2018;1;01;Académico
441001002747;5;2018;1;01;Académico
441001003433;5;2018;1;01;Académico
441001003433;5;2018;2;02;Técnico
441001004839;5;2018;1;01;Académico
441001061158;5;2018;1;01;Académico
441001061298;5;2018;1;01;Académico
441001800058;5;2018;1;01;Académico
441006001926;5;2018;1;01;Académico
441013000251;5;2018;1;01;Académico
441013000341;5;2018;1;01;Académico
441026000102;5;2018;1;01;Académico
441026000111;5;2018;1;01;Académico
441206001018;5;2018;1;01;Académico
441298000683;5;2018;1;01;Académico
441298000683;5;2018;2;02;Técnico
447798000327;5;2018;1;01;Académico
447798000815;5;2018;1;01;Académico
447980000049;5;2018;1;01;Académico
447980000073;5;2018;1;01;Académico
447980000081;5;2018;1;01;Académico
447980000220;5;2018;1;01;Académico
447980000261;5;2018;1;01;Académico
447980000277;5;2018;1;01;Académico
447980042221;5;2018;1;01;Académico
447980042256;5;2018;1;01;Académico
447980042299;5;2018;1;01;Académico
447980042418;5;2018;1;01;Académico
447980042442;5;2018;1;01;Académico
447980042451;5;2018;1;01;Académico
447980042469;5;2018;1;01;Académico
447980042485;5;2018;1;01;Académico
447980800002;5;2018;1;01;Académico
447980800011;5;2018;1;01;Académico
450001001570;5;2018;1;01;Académico
450001005567;5;2018;1;01;Académico
450001006708;5;2018;1;01;Académico
450001006903;5;2018;1;01;Académico
450001800049;5;2018;1;01;Académico
450001800073;5;2018;1;01;Académico
450006001748;5;2018;1;01;Académico
450226000513;5;2018;1;01;Académico
450226000513;5;2018;2;02;Técnico
450318000340;5;2018;1;01;Académico
450325000011;5;2018;1;01;Académico
450568000248;5;2018;1;01;Académico
450568000361;5;2018;1;01;Académico
450568000388;5;2018;1;01;Académico
450568000400;5;2018;1;01;Académico
450568000426;5;2018;1;01;Académico
450568000434;5;2018;1;01;Académico
450568000451;5;2018;1;01;Académico
450568000477;5;2018;1;01;Académico
450568000485;5;2018;1;01;Académico
450568000493;5;2018;1;01;Académico
450568000507;5;2018;1;01;Académico
450568000515;5;2018;1;01;Académico
450568000540;5;2018;1;01;Académico
450568000558;5;2018;1;01;Académico
450568000582;5;2018;1;01;Académico
450568000591;5;2018;1;01;Académico
450568000671;5;2018;1;01;Académico
450568000701;5;2018;1;01;Académico
450568000736;5;2018;1;01;Académico
450568001147;5;2018;1;01;Académico
450568001376;5;2018;1;01;Académico
450568001392;5;2018;1;01;Académico
450568001414;5;2018;1;01;Académico
450568001422;5;2018;1;01;Académico
450568001481;5;2018;1;01;Académico
450568001503;5;2018;1;01;Académico
450573000639;5;2018;1;01;Académico
450573000639;5;2018;2;02;Técnico
450590000821;5;2018;1;01;Académico
450590000855;5;2018;1;01;Académico
450606000371;5;2018;1;01;Académico
450606000419;5;2018;1;01;Académico
450689001080;5;2018;1;01;Académico
452001002528;5;2018;1;01;Académico
452001003745;5;2018;1;01;Académico
452001004024;5;2018;1;01;Académico
452001004024;5;2018;2;02;Técnico
452001004423;5;2018;1;01;Académico
452001005098;5;2018;1;01;Académico
452022000118;5;2018;2;02;Técnico
452110000861;5;2018;2;02;Técnico
452215000441;5;2018;2;02;Técnico
452215000492;5;2018;1;01;Académico
452215000492;5;2018;2;02;Técnico
452227000838;5;2018;1;01;Académico
452227000846;5;2018;1;01;Académico
452233000673;5;2018;1;01;Académico
452233000680;5;2018;1;01;Académico
452256000693;5;2018;1;01;Académico
452317000349;5;2018;1;01;Académico
452356001301;5;2018;1;01;Académico
452381000387;5;2018;2;02;Técnico
452427000751;5;2018;1;01;Académico
452506000180;5;2018;2;02;Técnico
452520000087;5;2018;1;01;Académico
452540000822;5;2018;1;01;Académico
452612000806;5;2018;1;01;Académico
452612000806;5;2018;2;02;Técnico
452621000436;5;2018;1;01;Académico
452835005460;5;2018;1;01;Académico
452835006440;5;2018;1;01;Académico
452835006474;5;2018;1;01;Académico
452835006482;5;2018;1;01;Académico
452835006491;5;2018;1;01;Académico
468464000849;5;2018;1;01;Académico
468468000655;5;2018;1;01;Académico
468498000371;5;2018;1;01;Académico
468500000441;5;2018;1;01;Académico
468502000481;5;2018;1;01;Académico
468524000184;5;2018;1;01;Académico
468533000012;5;2018;1;01;Académico
468547000945;5;2018;1;01;Académico
468547001453;5;2018;1;01;Académico
468547001534;5;2018;1;01;Académico
468547001891;5;2018;1;01;Académico
468547001915;5;2018;1;01;Académico
468547002034;5;2018;1;01;Académico
468547002051;5;2018;1;01;Académico
468547800011;5;2018;1;01;Académico
468547800046;5;2018;1;01;Académico
468549000241;5;2018;1;01;Académico
468572000691;5;2018;1;01;Académico
468573000686;5;2018;1;01;Académico
468615001947;5;2018;1;01;Académico
468615002509;5;2018;1;01;Académico
468655001362;5;2018;1;01;Académico
468673000012;5;2018;1;01;Académico
468679000872;5;2018;1;01;Académico
468684000333;5;2018;1;01;Académico
468686000284;5;2018;1;01;Académico
468705000010;5;2018;1;01;Académico
468720000344;5;2018;1;01;Académico
468720000395;5;2018;1;01;Académico
468720000409;5;2018;1;01;Académico
468720000618;5;2018;1;01;Académico
468745000871;5;2018;1;01;Académico
468755000796;5;2018;1;01;Académico
468755000827;5;2018;1;01;Académico
468770000019;5;2018;1;01;Académico
468780000745;5;2018;1;01;Académico
468820000341;5;2018;1;01;Académico
468820002204;5;2018;1;01;Académico
468855000262;5;2018;1;01;Académico
468861001497;5;2018;1;01;Académico
468867000170;5;2018;1;01;Académico
468872000255;5;2018;1;01;Académico
468895000661;5;2018;1;01;Académico
470215001110;5;2018;1;01;Académico
470265000394;5;2018;1;01;Académico
470265003245;5;2018;1;01;Académico
470429001966;5;2018;1;01;Académico
470670000733;5;2018;1;01;Académico
470678000872;5;2018;1;01;Académico
470713001062;5;2018;1;01;Académico
470771000017;5;2018;1;01;Académico
470771000114;5;2018;1;01;Académico
470823000461;5;2018;1;01;Académico
470823000461;5;2018;2;02;Técnico
470823000479;5;2018;1;01;Académico
470823800009;5;2018;1;01;Académico
473001009341;5;2018;1;01;Académico
473001012997;5;2018;1;01;Académico
473067001155;5;2018;1;01;Académico
473268800005;5;2018;1;01;Académico
473275000596;5;2018;1;01;Académico
473411002026;5;2018;1;01;Académico
473411002238;5;2018;1;01;Académico
473449000906;5;2018;1;01;Académico
473483000915;5;2018;1;01;Académico
473555000958;5;2018;1;01;Académico
473555000958;5;2018;2;02;Técnico
473555001580;5;2018;1;01;Académico
473585001380;5;2018;1;01;Académico
476001005957;5;2018;1;01;Académico
476001014743;5;2018;1;01;Académico
476001020719;5;2018;1;01;Académico
476001020719;5;2018;2;02;Técnico
476001021162;5;2018;1;01;Académico
476001029180;5;2018;1;01;Académico
476001029953;5;2018;1;01;Académico
476001034183;5;2018;1;01;Académico
476001037727;5;2018;1;01;Académico
476001038251;5;2018;1;01;Académico
476001038251;5;2018;2;02;Técnico
476001042518;5;2018;1;01;Académico
476001042518;5;2018;2;02;Técnico
476001043549;5;2018;1;01;Académico
476001044049;5;2018;1;01;Académico
476001800153;5;2018;1;01;Académico
476020000249;5;2018;1;01;Académico
476020000249;5;2018;2;02;Técnico
476054000019;5;2018;2;02;Técnico
476109002849;5;2018;1;01;Académico
476109003632;5;2018;1;01;Académico
476109008723;5;2018;1;01;Académico
476109008987;5;2018;1;01;Académico
476109009002;5;2018;1;01;Académico
476109009011;5;2018;1;01;Académico
476111001337;5;2018;2;02;Técnico
476113001172;5;2018;1;01;Académico
476126000418;5;2018;2;02;Técnico
486001000331;5;2018;1;01;Académico
486001000349;5;2018;1;01;Académico
486001000713;5;2018;1;01;Académico
486001000721;5;2018;1;01;Académico
486320000025;5;2018;1;01;Académico
486320000068;5;2018;1;01;Académico
486320000092;5;2018;1;01;Académico
486320001960;5;2018;1;01;Académico
486320002273;5;2018;1;01;Académico
486320002281;5;2018;1;01;Académico
486568005686;5;2018;1;01;Académico
486568005716;5;2018;1;01;Académico
486568005881;5;2018;1;01;Académico
486568061250;5;2018;1;01;Académico
486571000041;5;2018;1;01;Académico
486571000199;5;2018;1;01;Académico
486571000229;5;2018;1;01;Académico
486571000270;5;2018;1;01;Académico
486571000415;5;2018;1;01;Académico
486571000458;5;2018;1;01;Académico
486571000563;5;2018;1;01;Académico
486571004224;5;2018;1;01;Académico
486749000031;5;2018;1;01;Académico
486757000041;5;2018;1;01;Académico
486757003953;5;2018;1;01;Académico
486760000043;5;2018;1;01;Académico
486865000961;5;2018;1;01;Académico
486865004061;5;2018;1;01;Académico
486865004281;5;2018;1;01;Académico
488001000058;5;2018;1;01;Académico
488001000961;5;2018;1;01;Académico
488564000216;5;2018;1;01;Académico
491001000890;5;2018;1;01;Académico
491405000206;5;2018;1;01;Académico
494343000041;5;2018;1;01;Académico
495001003657;5;2018;1;01;Académico
495001003657;5;2018;2;02;Técnico
495025000136;5;2018;1;01;Académico
495025000144;5;2018;1;01;Académico
495200000187;5;2018;1;01;Académico
495200000233;5;2018;1;01;Académico
495200000241;5;2018;1;01;Académico
497161000053;5;2018;1;01;Académico
499001000831;5;2018;1;01;Académico
499001000874;5;2018;1;01;Académico
499001000980;5;2018;1;01;Académico
499001001005;5;2018;1;01;Académico
499001001013;5;2018;1;01;Académico
499001001056;5;2018;1;01;Académico
499001001064;5;2018;1;01;Académico
499001001099;5;2018;1;01;Académico
499001001102;5;2018;1;01;Académico
499001001129;5;2018;1;01;Académico
499001001137;5;2018;1;01;Académico
499001001153;5;2018;1;01;Académico
499001001170;5;2018;1;01;Académico
499001001170;5;2018;2;02;Técnico
499001001889;5;2018;1;01;Académico
499001001919;5;2018;2;02;Técnico
499001002087;5;2018;1;01;Académico
499760000790;5;2018;1;01;Académico
499760000803;5;2018;1;01;Académico
499760000994;5;2018;1;01;Académico
499760001109;5;2018;1;01;Académico
499760001125;5;2018;1;01;Académico
499773000187;5;2018;1;01;Académico
499773000322;5;2018;1;01;Académico
499773000683;5;2018;1;01;Académico
125386000210;5;2018;1;01;Académico
125386000295;5;2018;1;01;Académico
125386000295;5;2018;2;02;Técnico
125386000325;5;2018;1;01;Académico
125394000385;5;2018;1;01;Académico
125394000482;5;2018;1;01;Académico
125394000512;5;2018;2;02;Técnico
125398000011;5;2018;1;01;Académico
125398000011;5;2018;2;02;Técnico
125402000322;5;2018;1;01;Académico
125402003062;5;2018;1;01;Académico
125402003062;5;2018;2;02;Técnico
125407000061;5;2018;1;01;Académico
125407000215;5;2018;1;01;Académico
125407000215;5;2018;2;02;Técnico
125407000266;5;2018;1;01;Académico
125426000021;5;2018;1;01;Académico
125426000234;5;2018;1;01;Académico
125426000234;5;2018;2;02;Técnico
125426000307;5;2018;1;01;Académico
125430000036;5;2018;1;01;Académico
125430000044;5;2018;1;01;Académico
125430000281;5;2018;1;01;Académico
125430000320;5;2018;1;01;Académico
125430000346;5;2018;1;01;Académico
125430000494;5;2018;1;01;Académico
125430000559;5;2018;1;01;Académico
125430000567;5;2018;1;01;Académico
125430000711;5;2018;1;01;Académico
125430000842;5;2018;1;01;Académico
125430000842;5;2018;2;02;Técnico
125430000851;5;2018;1;01;Académico
125430001415;5;2018;1;01;Académico
125430001415;5;2018;2;02;Técnico
125436000135;5;2018;1;01;Académico
125436000135;5;2018;2;02;Técnico
125436000143;5;2018;1;01;Académico
125436000283;5;2018;1;01;Académico
125438000213;5;2018;1;01;Académico
125438000213;5;2018;2;02;Técnico
125438000507;5;2018;1;01;Académico
125438001333;5;2018;1;01;Académico
125438001503;5;2018;1;01;Académico
125473000111;5;2018;1;01;Académico
125473000137;5;2018;1;01;Académico
125473000137;5;2018;2;02;Técnico
125473000153;5;2018;1;01;Académico
125473000161;5;2018;1;01;Académico
125473000242;5;2018;1;01;Académico
125473000307;5;2018;1;01;Académico
125473000579;5;2018;1;01;Académico
125473000650;5;2018;1;01;Académico
125473000650;5;2018;2;02;Técnico
125473000781;5;2018;1;01;Académico
125473000781;5;2018;2;02;Técnico
125473000935;5;2018;1;01;Académico
125473001028;5;2018;1;01;Académico
125473001036;5;2018;1;01;Académico
125473001125;5;2018;1;01;Académico
125473001133;5;2018;1;01;Académico
125483000046;5;2018;1;01;Académico
125483000097;5;2018;1;01;Académico
125486000047;5;2018;1;01;Académico
125486000055;5;2018;1;01;Académico
125486000187;5;2018;1;01;Académico
125486000195;5;2018;1;01;Académico
125488000125;5;2018;1;01;Académico
125488000133;5;2018;1;01;Académico
125488000133;5;2018;2;02;Técnico
125489000447;5;2018;1;01;Académico
125489000447;5;2018;2;02;Técnico
125491000128;5;2018;1;01;Académico
125491000136;5;2018;1;01;Académico
125491000233;5;2018;1;01;Académico
125491000241;5;2018;1;01;Académico
125506000014;5;2018;1;01;Académico
125506000022;5;2018;1;01;Académico
125506000197;5;2018;1;01;Académico
125506000197;5;2018;2;02;Técnico
125513000046;5;2018;1;01;Académico
125513000232;5;2018;1;01;Académico
125513000526;5;2018;1;01;Académico
125513000950;5;2018;1;01;Académico
125513000976;5;2018;1;01;Académico
125513000984;5;2018;1;01;Académico
125513001069;5;2018;1;01;Académico
125513001069;5;2018;2;02;Técnico
125513001174;5;2018;1;01;Académico
125513001417;5;2018;1;01;Académico
125513001441;5;2018;1;01;Académico
125513001450;5;2018;1;01;Académico
219100000107;5;2018;1;01;Académico
219100000131;5;2018;1;01;Académico
219100000140;5;2018;1;01;Académico
219100000158;5;2018;1;01;Académico
219100000166;5;2018;1;01;Académico
219100000191;5;2018;1;01;Académico
219100000212;5;2018;1;01;Académico
219100000221;5;2018;1;01;Académico
219100000239;5;2018;1;01;Académico
219100000255;5;2018;1;01;Académico
219100000263;5;2018;1;01;Académico
219100000271;5;2018;1;01;Académico
219100000280;5;2018;1;01;Académico
219100000298;5;2018;1;01;Académico
219100000336;5;2018;1;01;Académico
219100000352;5;2018;1;01;Académico
219100000417;5;2018;1;01;Académico
219100000433;5;2018;1;01;Académico
219100000433;5;2018;2;02;Técnico
219100000476;5;2018;1;01;Académico
219100000492;5;2018;1;01;Académico
219100000506;5;2018;1;01;Académico
219100000522;5;2018;1;01;Académico
219100000531;5;2018;1;01;Académico
219100000557;5;2018;1;01;Académico
219100000581;5;2018;1;01;Académico
219100000590;5;2018;1;01;Académico
219100000611;5;2018;1;01;Académico
219100000620;5;2018;1;01;Académico
219100000638;5;2018;1;01;Académico
219100000654;5;2018;1;01;Académico
219100000662;5;2018;1;01;Académico
219100000671;5;2018;1;01;Académico
219100000697;5;2018;1;01;Académico
219100000701;5;2018;1;01;Académico
219100000727;5;2018;1;01;Académico
219100000743;5;2018;1;01;Académico
219100000751;5;2018;1;01;Académico
219100000760;5;2018;1;01;Académico
219100000778;5;2018;1;01;Académico
219100000786;5;2018;1;01;Académico
219100000794;5;2018;1;01;Académico
219100000816;5;2018;1;01;Académico
219100000824;5;2018;1;01;Académico
219100000832;5;2018;1;01;Académico
219100000841;5;2018;1;01;Académico
219100000875;5;2018;1;01;Académico
219100000883;5;2018;1;01;Académico
219100000891;5;2018;1;01;Académico
219100000905;5;2018;1;01;Académico
219100000913;5;2018;1;01;Académico
219100000921;5;2018;1;01;Académico
219100000930;5;2018;1;01;Académico
219100000948;5;2018;1;01;Académico
219100000948;5;2018;2;02;Técnico
219100000956;5;2018;1;01;Académico
219100000964;5;2018;1;01;Académico
219100000972;5;2018;1;01;Académico
219100000981;5;2018;1;01;Académico
219100001006;5;2018;1;01;Académico
219100001014;5;2018;1;01;Académico
219100001022;5;2018;1;01;Académico
219100001057;5;2018;1;01;Académico
219100001081;5;2018;1;01;Académico
219100001090;5;2018;1;01;Académico
219100001103;5;2018;1;01;Académico
219100001111;5;2018;1;01;Académico
219100001138;5;2018;1;01;Académico
219100001146;5;2018;1;01;Académico
219100001235;5;2018;1;01;Académico
219100001251;5;2018;1;01;Académico
219100001278;5;2018;1;01;Académico
219100001286;5;2018;1;01;Académico
219100001294;5;2018;1;01;Académico
219100001367;5;2018;1;01;Académico
219100001375;5;2018;1;01;Académico
219100001405;5;2018;1;01;Académico
219100001596;5;2018;1;01;Académico
219100001600;5;2018;1;01;Académico
219100001626;5;2018;1;01;Académico
219100001634;5;2018;1;01;Académico
219100001685;5;2018;1;01;Académico
219100001693;5;2018;1;01;Académico
219100001707;5;2018;1;01;Académico
219100001723;5;2018;1;01;Académico
219100001731;5;2018;1;01;Académico
219100001774;5;2018;1;01;Académico
219100001782;5;2018;1;01;Académico
219100001791;5;2018;1;01;Académico
219100001812;5;2018;1;01;Académico
219100001821;5;2018;1;01;Académico
219100001863;5;2018;1;01;Académico
219100002053;5;2018;1;01;Académico
219100002061;5;2018;1;01;Académico
219100002070;5;2018;1;01;Académico
219100002088;5;2018;1;01;Académico
219100002096;5;2018;1;01;Académico
219100002118;5;2018;1;01;Académico
219100002126;5;2018;1;01;Académico
219100002134;5;2018;1;01;Académico
219100002142;5;2018;1;01;Académico
219100002151;5;2018;1;01;Académico
225885000411;5;2018;1;01;Académico
225885000420;5;2018;1;01;Académico
225885000438;5;2018;1;01;Académico
225885000446;5;2018;1;01;Académico
225885000454;5;2018;1;01;Académico
225885000462;5;2018;1;01;Académico
225885000471;5;2018;1;01;Académico
225885000501;5;2018;1;01;Académico
225885000519;5;2018;1;01;Académico
225885000535;5;2018;1;01;Académico
225885000543;5;2018;1;01;Académico
225885000551;5;2018;1;01;Académico
225885000560;5;2018;1;01;Académico
225885000624;5;2018;1;01;Académico
225885000632;5;2018;1;01;Académico
225885000641;5;2018;1;01;Académico
225885000659;5;2018;1;01;Académico
225885000675;5;2018;1;01;Académico
225885000683;5;2018;1;01;Académico
225885000705;5;2018;1;01;Académico
225885000748;5;2018;1;01;Académico
225885000756;5;2018;1;01;Académico
225885000799;5;2018;1;01;Académico
225885000802;5;2018;1;01;Académico
225885000845;5;2018;1;01;Académico
225885000853;5;2018;1;01;Académico
225885000888;5;2018;1;01;Académico
225885000896;5;2018;1;01;Académico
225885000918;5;2018;1;01;Académico
225885000934;5;2018;1;01;Académico
225885000942;5;2018;1;01;Académico
225885000969;5;2018;1;01;Académico
225885000985;5;2018;1;01;Académico
225885000993;5;2018;1;01;Académico
225885001001;5;2018;1;01;Académico
225885001001;5;2018;2;02;Técnico
225885001035;5;2018;1;01;Académico
225885001043;5;2018;1;01;Académico
225885001078;5;2018;1;01;Académico
225885001124;5;2018;1;01;Académico
225885001213;5;2018;1;01;Académico
225885001221;5;2018;1;01;Académico
225885001256;5;2018;1;01;Académico
225885001264;5;2018;1;01;Académico
225885001302;5;2018;1;01;Académico
225885001345;5;2018;1;01;Académico
225885001353;5;2018;1;01;Académico
225885001396;5;2018;1;01;Académico
225885001493;5;2018;1;01;Académico
225885001515;5;2018;1;01;Académico
225885001523;5;2018;1;01;Académico
225885001604;5;2018;1;01;Académico
225885001612;5;2018;1;01;Académico
225885001701;5;2018;1;01;Académico
225885001710;5;2018;1;01;Académico
225885001728;5;2018;1;01;Académico
225885001744;5;2018;1;01;Académico
225885001752;5;2018;1;01;Académico
225885001779;5;2018;1;01;Académico
225885001809;5;2018;1;01;Académico
225885001825;5;2018;1;01;Académico
225885001850;5;2018;1;01;Académico
225885001868;5;2018;1;01;Académico
225885001884;5;2018;1;01;Académico
225885001892;5;2018;1;01;Académico
225885001906;5;2018;1;01;Académico
225885001949;5;2018;1;01;Académico
225885001973;5;2018;1;01;Académico
225885001990;5;2018;1;01;Académico
225885002007;5;2018;1;01;Académico
225885002031;5;2018;1;01;Académico
225885002066;5;2018;1;01;Académico
225885002074;5;2018;1;01;Académico
225885002104;5;2018;1;01;Académico
225885003861;5;2018;1;01;Académico
225885003879;5;2018;1;01;Académico
225885003895;5;2018;1;01;Académico
225898000011;5;2018;1;01;Académico
225898000054;5;2018;1;01;Académico
225898000062;5;2018;1;01;Académico
225898000071;5;2018;1;01;Académico
225898000097;5;2018;1;01;Académico
225898000101;5;2018;1;01;Académico
225898000127;5;2018;1;01;Académico
225898000135;5;2018;1;01;Académico
225898000224;5;2018;1;01;Académico
225898000232;5;2018;1;01;Académico
225898800000;5;2018;1;01;Académico
225899000091;5;2018;1;01;Académico
225899000147;5;2018;1;01;Académico
225899000163;5;2018;1;01;Académico
225899000210;5;2018;1;01;Académico
225899000236;5;2018;1;01;Académico
225899000236;5;2018;2;02;Técnico
225899000244;5;2018;1;01;Académico
225899000252;5;2018;1;01;Académico
225899000261;5;2018;1;01;Académico
376109016144;5;2018;1;01;Académico
376109016161;5;2018;1;01;Académico
376109016217;5;2018;1;01;Académico
376111000077;5;2018;1;01;Académico
376111000263;5;2018;1;01;Académico
376111000263;5;2018;2;02;Técnico
376111000271;5;2018;1;01;Académico
376111000280;5;2018;1;01;Académico
376111000298;5;2018;1;01;Académico
376111000417;5;2018;1;01;Académico
376111000913;5;2018;1;01;Académico
376111000913;5;2018;2;02;Técnico
376111000921;5;2018;1;01;Académico
376111001146;5;2018;1;01;Académico
376111001146;5;2018;2;02;Técnico
376111001405;5;2018;1;01;Académico
376111001596;5;2018;1;01;Académico
376111001651;5;2018;1;01;Académico
376111001804;5;2018;1;01;Académico
376111001863;5;2018;1;01;Académico
376111001871;5;2018;1;01;Académico
376111001910;5;2018;1;01;Académico
376111001928;5;2018;1;01;Académico
376111002126;5;2018;1;01;Académico
376111002193;5;2018;1;01;Académico
376111002207;5;2018;1;01;Académico
376111002223;5;2018;1;01;Académico
376111002231;5;2018;1;01;Académico
376111002258;5;2018;1;01;Académico
376111002258;5;2018;2;02;Técnico
376111002568;5;2018;1;01;Académico
376111002606;5;2018;1;01;Académico
376111002614;5;2018;1;01;Académico
376111002622;5;2018;1;01;Académico
376111002657;5;2018;1;01;Académico
376111002673;5;2018;1;01;Académico
376111002673;5;2018;2;02;Técnico
376111002754;5;2018;1;01;Académico
376111002827;5;2018;1;01;Académico
376111010455;5;2018;1;01;Académico
376111032211;5;2018;1;01;Académico
376111032220;5;2018;1;01;Académico
376111032238;5;2018;1;01;Académico
376111032246;5;2018;1;01;Académico
376111032271;5;2018;1;01;Académico
376111032289;5;2018;1;01;Académico
376111032301;5;2018;1;01;Académico
376111032319;5;2018;1;01;Académico
376111032580;5;2018;1;01;Académico
376111032637;5;2018;1;01;Académico
376111032645;5;2018;1;01;Académico
376111032661;5;2018;1;01;Académico
376111032688;5;2018;1;01;Académico
376111032700;5;2018;1;01;Académico
376111032726;5;2018;1;01;Académico
376111032734;5;2018;1;01;Académico
376111032742;5;2018;1;01;Académico
376111032751;5;2018;1;01;Académico
376111800014;5;2018;1;01;Académico
376111800022;5;2018;1;01;Académico
376113000601;5;2018;1;01;Académico
376113001011;5;2018;1;01;Académico
376113001071;5;2018;1;01;Académico
376113001143;5;2018;1;01;Académico
376122000788;5;2018;1;01;Académico
376122000818;5;2018;1;01;Académico
376126000529;5;2018;1;01;Académico
376130000380;5;2018;1;01;Académico
376130000606;5;2018;1;01;Académico
376130000673;5;2018;1;01;Académico
376130000991;5;2018;1;01;Académico
376130000991;5;2018;2;02;Técnico
376130001025;5;2018;1;01;Académico
376130001050;5;2018;1;01;Académico
376130001173;5;2018;1;01;Académico
376130001254;5;2018;1;01;Académico
376130001271;5;2018;1;01;Académico
376130001301;5;2018;1;01;Académico
376130001360;5;2018;1;01;Académico
376130800009;5;2018;1;01;Académico
376130800025;5;2018;1;01;Académico
376130800033;5;2018;1;01;Académico
376147000031;5;2018;1;01;Académico
